ID	Name	Glottocode	Family	Macroarea	Latitude	Longitude	Sounds	Consonants	Vowels	Clusters	Diphthongs	LongConsonants	LongVowels	Ratio	Phonemes
awng1244-234	Awngi	awng1244	Afro-Asiatic	Africa	10.9819	36.6916	35	28	7	0	0	0	0	4.0	b dʒ dz f j k kʷ l m n p q qʷ s tʃ ts t w z ŋ ŋʷ ɖ g gʷ ɢ ɢʷ ɾ ʃ a e̞ i o̞ u æ ɨ
abip1241-235	Abipon	abip1241	Guaicuruan	South America	-29.0	-61.0	20	15	5	0	0	0	0	3.0	r h j k l m n p q tʃ t w ɣ ɲ ʁ a e̞ i o̞ ɨ
nort2697-236	North Azerbaijani	nort2697	Turkic	Eurasia	40.9777	46.4737	33	24	9	0	0	0	0	2.6666666666666665	b c dʒ d̪ f h j k l m n̪ p s tʃ t̪ v x z ɟ g ɣ ɾ ʃ ʒ a̟ o ø ɑ ɛ ɤ̟ ɪ ʊ ʏ
bash1264-237	Bashkir	bash1264	Turkic	Eurasia	53.5967	56.5594	38	27	11	0	0	0	0	2.4545454545454546	b d f h j k l m n p q r s t ts tʃ v w x z ŋ g ʁ ʃ ʒ ʔ θ i o̞ y æ ø ɑ ɔ ə ɛ ɤ̞ ʊ
bamb1269-238	Bambara	bamb1269	Mande	Africa	12.9	-7.65	35	21	14	0	0	0	0	1.5	b d dʒ f h j k l m n p s t tʃ w z ŋ g ɲ ʃ ɾ a ã e ẽ i ĩ o õ u ũ ɔ ɔ̃ ɛ ɛ̃
waim1255-239	Waimaha	waim1255	Tucanoan	South America	0.30416	-70.1644	23	11	12	0	0	0	0	0.9166666666666666	b d h j k p s t w g ɾ a ã e̞ ẽ̞ i ĩ o õ u ũ ɨ ɨ̃
baat1238-240	Baatonum	baat1238	Atlantic-Congo	Africa	9.63186	2.99607	30	18	12	0	0	0	0	1.5	b d f h j k kp l m n p s t w z g gb ɾ a ã e i ĩ o u ũ ɔ ɔ̃ ɛ ɛ̃
bata1289-241	Batak Toba	bata1289	Austronesian	Papunesia	2.35498	99.1761	21	16	5	0	0	0	0	3.2	b dʒ d h j k l m n p s t w ŋ g ʀ a i o̞ u ɛ
bats1242-242	Bats	bats1242	Nakh-Daghestanian	Eurasia	42.1806	45.344	45	35	10	0	0	0	0	3.5	b dʒ d̪ dz̪ h j kʰ kʼ l m n pʰ pʼ qʰ qʼ r s̪ tʃʰ tʃʼ ts̪ʰ ts̪ʼ t̪ʰ t̪ʼ z̪ ħ g ɬ ɸ ʁ ʃ ʒ ʔ ʕ̝ β χ ẽ i ĩ o õ u ũ ɑ ɑ̃ ɛ
nort2819-243	Northern Bobo Madaré	nort2819	Mande	Africa	12.4182	-4.47538	33	21	12	0	0	0	0	1.75	b d f h j kp kʰ l m n pʰ s tʰ v w z ŋ g gb ɲ ɾ a ã e i ĩ o u ũ ɔ ɔ̃ ɛ ɛ̃
cent2004-244	Central Bai	cent2004	Sino-Tibetan	Eurasia	26.1666	99.7052	29	18	11	0	0	0	0	1.6363636363636365	f j k kʰ l̪ m n̪ p pʰ s t̪ ts tsʰ t̪ʰ v x z̪ ŋ a e i o u ɔ ɛ ɞ ɯ ɿ ɵ
bard1255-245	Bardi	bard1255	Nyulnyulan	Australia	-16.6274	122.906	24	17	7	0	0	0	3	2.4285714285714284	j k l l̠ m n n̠ p r t t̠ w ŋ ɭ ɳ ɻ ʈ a aː i iː u uː ɔ
kohu1244-246	Kohumono	kohu1244	Atlantic-Congo	Africa	5.92596	7.96202	38	28	10	0	0	0	0	2.8	b d dʒ f h j kpʰ kʰ kʷʰ m n pʰ r s t tʰ tʃ v w z ŋ ŋʷ ɓ g gb gʷ ɲ β a e i o u ɔ ɘ ɛ ɪ ʊ
indo1317-247	Indonesian Bajau	indo1317	Austronesian	Papunesia	-3.68664	122.253	32	26	6	0	0	0	0	4.333333333333333	b dʒ d h j k l m ⁿb ⁿp ⁿdʒ ⁿtʃ ⁿs ⁿt n p r s tʃ t w ŋ ⁿk g ɲ ʔ a e̞ i o̞ u ə
twee1234-248	Tweed-Albert	twee1234	Pama-Nyungan	Australia	-28.028726	153.286993	16	12	4	0	0	0	0	3.0	b d dʒ j l m n n̠ r w ŋ g a e̞ i u
beja1238-249	Beja	beja1238	Afro-Asiatic	Africa	17.2436	36.6666	26	21	5	0	0	0	0	4.2	r b dʒ d̪ f h j k kʷ l m n̪ s̪ t̪ w ɖ g gʷ ʃ ʈ ʔ a e̞ i o̞ u
beng1280-250	Bengali	beng1280	Indo-European	Eurasia	24.0	90.0	43	29	14	0	0	0	0	2.0714285714285716	b bʱ dʒ dʒʱ d̪ d̪ʱ h k kʰ l m n p pʰ s̪ tʃ tʃʰ t̪ t̪ʰ ŋ ɕ ɖ ɖʱ g gʱ ɽ ɾ ʈ ʈʰ a ã e̞ ẽ̞ o õ æ æ̃ ɔ ɔ̃ ɪ ɪ̃ ʊ ʊ̃
beem1239-251	Beembe	beem1239	Atlantic-Congo	Africa	-3.95895	14.1	26	16	10	0	0	0	0	1.6	f h kʰ l m n p pf pfʰ pʰ s t ts tsʰ tʰ v a ã i ĩ u ũ ɔ ɔ̃ ɛ ɛ̃
dalo1238-252	Daloa Bété	dalo1238	Atlantic-Congo	Africa	6.69281	-6.63944	37	24	13	0	0	0	0	1.8461538461538463	b c d f j k kp l m n p s t v w z ŋ ŋʷ ɓ ɟ g gb ɰ ɲ a e i o u ɔ ɘ ɛ ɜ ɨ ɨ̞ ɪ ʊ
biss1248-253	Bissa	biss1248	Mande	Africa	10.4257	-1.67332	24	18	6	0	0	0	0	3.0	b d f j k l m n p r s t v w z ŋ g ɲ a e i o u ɔ
baka1277-254	Bakairí	baka1277	Cariban	South America	-14.2628	-54.7034	29	17	12	0	0	0	0	1.4166666666666667	r b d h j k l m n p s t w z g ʃ ʒ a ã e ẽ i ĩ o õ u ũ ɘ ɛ
bell1243-255	Bella Coola	bell1243	Salishan	North America	52.3448	-126.689	31	28	3	0	0	0	0	9.333333333333334	c cʼ h j kʷ kʼʷ l m n̪ p pʼ q qʷ qʼʷ qʼ s ts tsʼ t̪ tɬʼ t̪ʼ w xʷ ç ɬ ʔ χ χʷ a ɪ ʊ
muin1242-256	Muinane	muin1242	Boran	South America	-0.8652	-72.4249	28	22	6	0	0	0	0	3.6666666666666665	r rʲ b c d dʒ k m n p s t tʃ x ɟ g ɲ ɸ ʃ ʑ ʔ β a i o̞ u ɛ ɨ
bero1242-257	Berom	bero1242	Atlantic-Congo	Africa	9.67037	8.81221	29	22	7	0	0	0	0	3.142857142857143	b c d f h j k kp l m n p r s t v w z ŋ ɟ g gb a e i o u ɔ ɛ
boro1282-258	Bororo	boro1282	Bororoan	South America	-16.6029	-55.2004	20	13	7	0	0	0	0	1.8571428571428572	r b dʒ d j k m n p tʃ t w g a e̞ i o̞ u ə ɨ
lave1249-259	Brao	lave1249	Austroasiatic	Eurasia	14.5994	107.008	31	22	9	0	0	0	0	2.4444444444444446	cç j k l m n n̠ ⁿtʃ p pʰ s t tʰ v ħ ŋ ɓ ɗ g ɾ ʔ β̞ a a̟ e i o u ɘ ɛ ɨ
bret1244-260	Breton	bret1244	Indo-European	Eurasia	48.2452	-3.78934	45	25	20	0	7	0	0	1.25	b c d̪ f h j k l m n̪ p s t̪ v w x z ŋ ɟ g ɣ ɲ ʃ ʎ ʒ ao̞ au aɛ e̞ ẽ̞ i o o̞ u y ø̞ ɑ ɑ̃ ɑ̃ɔ̃ ɔ̃ ɛ ɛi ɛo̞ ɛ̃ ɛ̃ɔ̃
brah1256-261	Brahui	brah1256	Dravidian	Eurasia	29.04	66.56	33	24	9	0	0	0	5	2.6666666666666665	b d dʒ d̪ f h k l m n̪ p r s t tʃ t̪ v x z g ɣ ɬ ɾ ʔ a e eː i iː oː u uː ɑː
west2397-262	Western Bru	west2397	Austroasiatic	Eurasia	16.4906	104.754	42	20	22	0	0	0	0	0.9090909090909091	r b d h j k kʰ l m n p pʰ s tɕ t tʰ w ŋ ɲ ʔ a a̤ e e̤ i i̤ o o̤ u ṳ ɒ ɒ̤ ɔ ɔ̤ ɛ ɛ̤ ɤ ɤ̤ ɯ ɯ̤ ʌ ʌ̤
bodo1269-263	Bodo-Mech	bodo1269	Sino-Tibetan	Eurasia	26.1	92.0	21	15	6	0	0	0	0	2.5	b d h j k l m n p s t z ŋ g ɾ a e i o u ə
buru1296-264	Burushaski	buru1296		Eurasia	36.2161	74.8236	43	38	5	0	0	0	0	7.6	r b dʒ d f h j k kʰ l m n p pʰ q qʰ s tʃ tʃʰ ts tsʰ t tʰ w z ŋ ɖ ɖʐ g ʁ ʂ ʃ ʈ ʈʂ ʈʂʰ ʈʰ ɻ̝ χ a e̞ i o̞ u
bulg1262-265	Bulgarian	bulg1262	Indo-European	Eurasia	43.3646	25.047	42	36	6	0	0	0	0	6.0	b bʲ dʒ d̪ d̪ʲ f fʲ j k kʲ l̪ʲ l̪ˠ m mʲ n nʲ p pʲ r rʲ s̪ s̪ʲ tʃ t̪ ts̪ ts̪ʲ t̪ʲ v vʲ x z̪ z̪ʲ g gʲ ʃ ʒ a i u ɔ ɘ ɛ
bura1267-266	Burarra	bura1267	Maningrida	Australia	-12.3061	134.365	21	16	5	0	0	0	0	3.2	c j k l m n p t w ŋ ɭ ɲ ɳ ɻ ɾ ʈ a i u ɔ ɛ
qaqe1238-267	Qaqet	qaqe1238	Baining	Papunesia	-4.45258	151.702	22	14	8	0	3	0	0	1.75	k l m ⁿb n ⁿd p s t w ŋ ⁿg ɣ ɾ a ai au i o̞ u ɛ ɛi
brib1243-268	Bribri	brib1243	Chibchan	North America	9.39794	-83.0539	27	18	9	0	0	0	0	2.0	r b d j k m n p s tʃ ts t w x z g ɲ ʃ a ã e̞ ẽ̞ i o̞ õ̞ u ũ
cadd1256-269	Caddo	cadd1256	Caddoan	North America	33.33	-93.5	23	20	3	0	0	0	0	6.666666666666667	b d h j k kʼ m n p s tʃ tʃʼ ts tsʼ t tʼ w ŋ ʃ ʔ a ɪ ʊ
carn1240-271	Car Nicobarese	carn1240	Austroasiatic	Eurasia	9.18853	92.7671	25	16	9	0	0	0	0	1.7777777777777777	f h j k l m n n̠ p r s̪ t tʃ w ŋ ɾ e i o u ɒ ɔ ɘ ɛ ɯ
gali1262-272	Galibi Carib	gali1262	Cariban	South America	5.83772	-56.8323	22	16	6	0	0	0	0	2.6666666666666665	b d h j k m n p s t w ŋ g ɾ ʔ β i u ɐ ɔ ɛ ɯ
chac1249-273	Cha'palaa	chac1249	Barbacoan	South America	0.71489	-79.0508	28	24	4	0	0	0	0	6.0	r b d d̠ h j k l l̠ m n n̠ p s t ts t̠ tʃ w ŋ g ɸ ʃ ʔ i ɑ ɛ ʊ
nyah1250-274	Nyahkur	nyah1250	Austroasiatic	Eurasia	15.8909	101.515	50	26	24	0	6	0	0	1.0833333333333333	r r̥ b c cʰ d h j k kʰ l l̥ m m̥ n n̥ p pʰ t tʰ w ç ŋ ɲ ʍ ʔ a a̤ e e̤ i iə i̤ i̤ə̤ o o̤ u uə ṳ ṳə̤ ɔ ɔ̤ ɛ ɛ̤ ɤ ɤ̤ ɯ ɯə ɯ̤ ɯ̤ə̤
cacu1241-275	Kakua	cacu1241	Kakua-Nukak	South America	0.88778	-69.5659	22	12	10	0	0	0	0	1.2	h k l m n p t tʃ w ŋ ʍ ʔ a ã i ĩ o õ ɘ̃ ɛ ɛ̃ ɨ
mind1253-276	Min Dong Chinese	mind1253	Sino-Tibetan	Eurasia	26.0	119.5	21	14	7	0	0	0	0	2.0	k kʰ l m n p pʰ s ts tsʰ t tʰ x ŋ a i u y œ ɔ ɛ
cham1312-277	Chamorro	cham1312	Austronesian	Papunesia	13.438011	144.74474	26	20	6	0	0	0	0	3.3333333333333335	b d dz f h j k l m n p s t ts w ŋ g ɲ ɻ ʔ e̞ i o̞ u æ ɑ
chip1261-278	Chipewyan	chip1261	Athabaskan-Eyak-Tlingit	North America	58.98	-104.44	52	38	14	0	0	0	6	2.7142857142857144	h j k kxʰ kxʷʰ kʷ kʼʷ kʼ l l̥ n p r s tʃ tʃʰ tʃʼ ts tsʰ tsʼ t tɬ tɬʰ tɬʼ tʼ tˠʰ tθ tθʰ tθʼ x xʷ z ð ɣ ɣʷ ʃ ʔ θ a aː ã ãː e i iː ĩ ĩː o u uː ũ ũː
quio1240-279	Quiotepec Chinantec	quio1240	Otomanguean	North America	17.5621	-96.602	41	26	15	0	0	0	0	1.7333333333333334	dz j k kʷ l l̥ m m̥ n̠ n̠̥ n n̥ p t̠ ts t w ð̠ ç ŋ ŋ̊ ɣ ɸ ʂ ʐ ʔ a ã i ĩ o̞ u ũ y ỹ æ̃ œ ɔ̃ ɛ ɯ ɯ̃
cher1273-280	Cherokee	cher1273	Iroquoian	North America	35.4664	-83.163	17	11	6	0	0	0	0	1.8333333333333333	d dz h j l m n w g ʃ ʔ a e̞ i o̞ u ə̃
chuv1255-281	Chuvash	chuv1255	Turkic	Eurasia	55.487	47.163	30	21	9	0	0	0	0	2.3333333333333335	b d f j k l m n p r s tʃ ts t w x z ɕ g ʃ ʒ e̞ i o̞ u y ø̆ ɑ ɔ̆ ɯ
east2563-282	Eastern Cham	east2563	Austronesian	Eurasia	11.2853	108.49	32	21	11	0	2	0	0	1.9090909090909092	b̰ c cʰ d̰ h j k kʰ l m n p pʰ t tʰ w ŋ ɲ ɾ ʃ ʔ a e i iə o u uə ɔ ə ɛ ɨ
uppe1439-283	Upper Chehalis	uppe1439	Salishan	North America	46.7981	-123.169	34	30	4	0	0	0	0	7.5	h j k kʷ kʼʷ kʼ l m n p pʼ q qʷ qʼʷ qʼ s t ts tsʼ tʼ tʃ tʃʼ tɬʼ w xʷ ɬ ʃ ʔ χ χʷ a e̞ o̞ ə
chua1250-284	Chuave	chua1250	Nuclear Trans New Guinea	Papunesia	-6.17824	145.139	17	12	5	0	0	0	0	2.4	b d f j k m n s t w g ɾ a e̞ i o̞ u
chuk1273-285	Chukchi	chuk1273	Chukotko-Kamchatkan	Eurasia	68.6436	170.045	22	15	7	0	0	0	0	2.142857142857143	j k m n p q sʲ ts t w ŋ ɣ ɬ ɻ̝ ʔ a e o̞ u ə̆ ɛ ɪ
mand1415-286	Mandarin Chinese	mand1415	Sino-Tibetan	Eurasia	40.0209	116.228	32	25	7	0	0	0	0	3.5714285714285716	cç cçʰ f j k kʰ l m n p pʰ s ts tsʰ t tʰ w ç ŋ ɥ ʂ ʈʂ ʈʂʰ ʐ χ a a˞ i u y ə˞ ɤ̟
haka1240-287	Haka Chin	haka1240	Sino-Tibetan	Eurasia	22.8735	92.8208	52	45	7	0	0	0	1	6.428571428571429	f h j̊ j̰ k kʰ kʲ kʷ kʷʰ l lʲ m ⁿb ⁿbʲ mʲ ⁿd ⁿdʲ n p pʰ pʲ pʲʰ q qʰ s sʲ tɕ tɕʰ t tʰ tʲ tʲʰ v vʲ w̰ x ŋ ɕ ɣ ɬ ɬʲ ɲ ʍ ʑ ʔ a aː e̞ i o̞ u ə
asha1243-288	Asháninka	asha1243	Arawakan	South America	-11.9311	-73.9073	19	15	4	0	0	0	0	3.75	h j k m n n̠ p s t ts t̠ tʃ ɾ ʃ β a e i o
cofa1242-289	Cofán	cofa1242		South America	0.276675	-77.0643	35	30	5	0	0	0	0	6.0	r b c cʰ dʒ d f h j k kʰ m n p pʰ s tʃ tʃʰ t tʰ w ɟ g ɣ ɰ ɲ ʃ ʑ ʔ β a i o̞ ɛ ɨ
wame1240-290	Wamey	wame1240	Atlantic-Congo	Africa	12.5421	-13.177	46	39	7	0	0	0	0	5.571428571428571	b c d j j̃ k kʷ l l̃ m ⁿb ⁿp n ⁿd ⁿt p r r̠̙ s t w w̃ x xʷ ŋ ⁿk ⁿkʷ ŋʷ ɓ ɗ ɟ g gʷ ɲ ⁿc ⁿɟ ɸ ʄ β a i u æ ɔ ə ɛ
chua1256-291	Chuanqiandian Cluster Miao	chua1256	Bookkeeping	Eurasia	22.5638	101.95	56	46	10	0	4	0	0	4.6	f h k kʰ l l̥ m ⁿp ⁿpʰ m̥ n̠ ⁿtʃ ⁿtʃʰ n̠̥ n̪ ⁿt̪ ⁿts̪ ⁿts̪ʰ ⁿt̪ʰ n̪̥ p pʰ q qʰ s̪ tʃ tʃʰ t̪ ts̪ ts̪ʰ t̪ʰ v w ŋ ⁿk ⁿkʰ ⁿʈʂ ⁿʈʂʰ ⁿq ⁿqʰ ʂ ʃ ʈʂ ʈʂʰ ʐ ʒ a ai au e̞ i o̞ u ɒ əu ɛɯ
isla1278-292	Island Carib	isla1278	Arawakan	North America	15.364795	-61.342957	27	16	11	0	1	0	0	1.4545454545454546	b d f h j k l m n p s tʃ t w g ɾ a aɯ ã e̞ ẽ̞ i ĩ u ũ ɤ̞ ɤ̞̃
tedi1235-293	Tedim Chin	tedi1235	Sino-Tibetan	Eurasia	23.6079	93.519	26	21	5	0	0	0	0	4.2	b d h k l l̰ m n p pʰ s t ts tʰ v w̰ x z ŋ g ʔ a i u ɔ ɛ
west2644-294	Western Highland Chatino	west2644	Otomanguean	North America	16.2495	-97.3244	25	16	9	0	0	0	0	1.7777777777777777	r b d h j k l m n p s t w g ʃ ʔ a e̞ ẽ̞ i ĩ o̞ õ̞ u ũ
