ID	Name	Glottocode	Family	Macroarea	Latitude	Longitude	Sounds	Consonants	Vowels	Clusters	Diphthongs	LongConsonants	LongVowels	Ratio	Phonemes
stan1290-2182	French	stan1290	Indo-European	Eurasia	48.0	2.0	36	21	15	0	0	0	0	1.4	b d̪ f j k l̪ m n p s̪ t̪ v w z̪ ŋ g ɥ ɲ ʁ ʃ ʒ a e i o u y ø œ ɑ ɑ̃ ɔ ɔ̃ ə ɛ ɛ̃
nucl1302-2183	Georgian	nucl1302	Kartvelian	Eurasia	41.850397	43.78613	33	28	5	0	0	0	0	5.6	b dz dʒ d̪ h kʰ kʼ l m n pʰ pʼ qʼ s ts tsʼ tʃ tʃʼ t̪ʰ t̪ʼ v x z g ɣ ɾ ʃ ʒ i u ɑ ɔ ɛ
stan1295-2184	German	stan1295	Indo-European	Eurasia	48.649	12.4676	40	21	19	0	3	0	7	1.105263157894737	b d f h j kʰ l m n pʰ s tʰ v x z ŋ g ʁ ʃ ʒ ʔ a aɪ aʊ aː e iː oː uː y øː œ ɔ ɔɪ ə ɛ ɛː ɪ ʊ ʏː
swis1247-2185	Central Alemannic	swis1247	Indo-European	Eurasia	47.0516	8.46419	56	27	29	0	8	0	10	0.9310344827586207	f f̚ h j k kx k̚ l m n p pf p̚ r s s̚ t ts tʃ t̚ x x̚ ŋ ʃ ʃ̚ ʋ ʔ e ei̯ eː i iə̯ iː o oi̯ ou̯ oː u uə̯ uː y yə̯ yː æ æi̯ æu̯ æː ø øː œ œː ɒ ɒː ə ɛ ɛː
mode1248-2186	Modern Greek	mode1248	Indo-European	Eurasia	38.36	23.13	41	36	5	0	0	18	0	7.2	f fː k kʰː l lː m mː n̪ n̪ː p pʰː rː s sː tʃ tʃʰː t̪ t̪ʰː v vː x xː z zː ð ðː ɣ ɣː ɾ ʃ ʃː ʒ ʒː θ θː i u ɐ ɔ ɛ
mode1248-2187	Modern Greek	mode1248	Indo-European	Eurasia	38.36	23.13	23	18	5	0	0	0	0	3.6	b d̪ f k l m n̪ p s t̪ v x z ð g ɣ ɾ θ i o u ɐ ɛ
haus1257-2188	Hausa	haus1257	Afro-Asiatic	Africa	11.1513	8.7804	42	32	10	0	0	0	5	3.2	b d dʒ h j k kʲ kʼʲ kʷ kʼʷ kʼ l m n r s t tsʼ tʃ tʃʼ w z ɓ ɗ g gʲ gʷ ɸ ɽ ʃ ʔ ʔʲ aː e eː i iː o oː u uː ə
hebr1245-2189	Modern Hebrew	hebr1245	Afro-Asiatic	Eurasia	31.1056	35.0179	27	22	5	0	0	0	0	4.4	b d f h j k l m n p r s t v z ħ g ʃ ʒ ʔ ʕ χ a e i o u
hind1269-2190	Hindi	hind1269	Indo-European	Eurasia	25.0	77.0	74	63	11	0	0	29	0	5.7272727272727275	b bː bʱ dʒ dʒː dʒʱ dʒʱː d̪ d̪ː d̪ʱ d̪ʱː f fː h j k kʰ kʰː kː l lː m mː n nː p pʰ pʰː pː rː s sː tʃ tʃʰ tʃʰː tʃː t̪ t̪ʰ t̪ʰː t̪ː z zː ŋ ŋː ɖ ɖː ɖʱ ɖʱː g gː gʱ gʱː ɽ ɽʱ ɾ ʃ ʃː ʈ ʈʰ ʈʰː ʈː ʋ ʋː e i o u æ ɑ ɔ ə ɛ ɪ ʊ
iris1253-2193	Irish	iris1253	Indo-European	Eurasia	53.2186	-7.61509	50	35	15	0	3	0	6	2.3333333333333335	bʲ bˠ cʰ dz̠ʲ d̪ˠ fʲ fˠ h j kʰ l l̠ʲ l̪ˠ mʲ mˠ n n̠ʲ n̪ˠ pʲʰ pˠʰ sˠ ts̠ʲʰ t̪ˠʰ vʲ w x ç ŋ ɕ ɟʝ g ɣ ɲ ɾʲ ɾˠ a au eː ia iː oː ua uː æː ɔː ə ɛ ɤ ɪ ʌ
ladi1251-2194	Ladino	ladi1251	Indo-European	Eurasia	41.205	28.6632	34	20	14	0	9	0	0	1.4285714285714286	b dʒ d̻ f j k l m n p r s tʃ t̻ v x z g ʃ ʒ a ai̯ e ei̯ i ia ie io o oi̯ u ua ue ui̯
nucl1643-2196	Japanese	nucl1643	Japonic	Eurasia	35.0	135.0	21	16	5	0	0	0	0	3.2	b d d̠ h j k m n p s t ts w z g ɴ a e i o u
